latitude,longitude
41.91914431,-87.78164448
41.93547367,-87.78706079
41.78870717,-87.59801262
41.88884228,-87.66913456
41.87109628,-87.69250064
41.74676331,-87.70230983
42.00374744,-87.69614179
41.94756056,-87.67009134
41.72031406,-87.54828417
41.79881265,-87.6428416
41.71814024,-87.59587269
41.77573453,-87.78915533
41.73374211,-87.63503911
41.98756416,-87.77111177
41.81223555,-87.73123712
41.67541052,-87.62859073
42.01472704,-87.70262278
42.01820547,-87.80691733
41.98299489,-87.78239563
41.78877016,-87.73038234
41.67544896,-87.62859397
41.8246897,-87.6908283
41.79142184,-87.64872583
41.72266509,-87.55908002
41.72411718,-87.67731036
41.77757831,-87.74348035
41.73482816,-87.72311618
41.72818046,-87.61737571
42.01791031,-87.80778089
41.71488424,-87.66192581
42.0160706,-87.66697331
41.95759695,-87.77326132
41.69000802,-87.60835677
41.9527691,-87.79489798
41.81245245,-87.72864531
41.93601276,-87.73817097
41.82067107,-87.6488436
42.00029072,-87.69483345
41.9568759,-87.79755462
41.77250869,-87.73113954
41.7078395,-87.65258708
41.95652336,-87.70076317
41.799323,-87.7661514
41.68618073,-87.60202587
41.70767951,-87.56087857
41.83317755,-87.68639517
41.67140853,-87.65631649
41.86918526,-87.67198888
41.845993,-87.65495612
42.01090985,-87.70914396
41.78794864,-87.77188759
41.94456755,-87.64278554
42.00483475,-87.70071898
41.78277647,-87.77656722
41.74183521,-87.62385991
41.9802004,-87.70878931
41.67873007,-87.66139757
41.99638364,-87.65942388
41.7403596,-87.66803607
41.70276212,-87.61730254
41.7196696,-87.59471237
41.84642307,-87.73795972
42.00008903,-87.70703865
41.69240185,-87.59982814
41.74741382,-87.70232911
41.7295529,-87.64344093
42.01090985,-87.70914396
41.97138443,-87.84104263
41.74911488,-87.5894277
41.8263251,-87.68981398
41.72284558,-87.64203644
41.9726534,-87.74400067
41.98132538,-87.79140252
41.79835637,-87.70737109
41.74173345,-87.59039231
41.75092852,-87.68154504
41.77645116,-87.79917261
41.73614459,-87.56842222
41.74239718,-87.70834727
41.92676434,-87.76851869
41.75962055,-87.73254288
41.79708544,-87.77097903
41.84100768,-87.64635159
41.66772016,-87.64157242
41.76889526,-87.57882886
41.76100307,-87.61837079
42.00520349,-87.69495357
41.680431,-87.68324899
41.98173186,-87.90513928
41.98547774,-87.78858294
41.84439112,-87.65741362
41.79072583,-87.626691
41.80156946,-87.73932503
41.74737737,-87.69622071
41.73136976,-87.66907771
41.99670985,-87.72521191
41.75502021,-87.7281915
41.78972251,-87.79270398
41.79758403,-87.80073916
41.94409532,-87.80449489
41.80301637,-87.74425204
41.86496175,-87.67483723
41.78915181,-87.59802221
41.78052911,-87.78747957
41.94163143,-87.82649184
41.75264336,-87.59186804
41.96535287,-87.77229621
41.92759747,-87.80638038
41.70714989,-87.59426607
41.93664856,-87.77402535
41.79445473,-87.720743
41.77867942,-87.78862815
41.72727394,-87.62032013
41.78882426,-87.59019352
41.86886082,-87.7407438
41.71190689,-87.61389749
41.77557717,-87.79948415
41.71716224,-87.66431589
41.71131425,-87.55173019
41.94810628,-87.73442661
42.0006803,-87.81458541
41.71798651,-87.65187198
41.97475382,-87.79273801
41.80511777,-87.75164911
41.97639203,-87.78233119
41.94306279,-87.74084749
41.84618304,-87.64859741
41.81401196,-87.64446118
41.91092764,-87.78729584
41.77251934,-87.73845302
42.01143164,-87.77416916
41.96535287,-87.77229621
41.65819055,-87.63321009
41.73858423,-87.68877441
41.92110954,-87.76097347
41.8129403,-87.71257743
41.71360703,-87.62606032
41.73762309,-87.73852602
41.70980249,-87.63805236
41.94544111,-87.68579444
41.81397646,-87.62731588
41.84411748,-87.64278409
41.77220306,-87.73356925
41.74072998,-87.69858018
41.96324335,-87.68104387
41.79507603,-87.78677673
41.68223606,-87.66778217
41.79621194,-87.57925667
42.0050246,-87.81646335
41.87421354,-87.66501946
41.99095724,-87.71888086
41.86909686,-87.67667091
41.78753516,-87.7082904
41.706395,-87.55718782
41.72254755,-87.56898644
41.95119346,-87.69816168
41.7811938,-87.76551557
41.93715507,-87.68557322
41.78350198,-87.72533883
41.90791087,-87.65393361
41.79048381,-87.73166073
41.91179956,-87.74065541
41.75545057,-87.70911857
41.79057713,-87.73166352
41.74282139,-87.72708219
41.9706253,-87.80366139
41.96533298,-87.74636258
41.9612962,-87.77949412
41.98938049,-87.69693249
41.97284978,-87.78186894
41.99360763,-87.74712183
41.78899887,-87.7352865
41.80512655,-87.73942055
41.80355399,-87.73570133
41.67151832,-87.656319
41.66459197,-87.64026641
41.6970573,-87.64617573
41.95440921,-87.66003537
41.94017368,-87.73460744
41.82394363,-87.67634001
41.83740432,-87.69582764
41.95753245,-87.77692739
41.72473174,-87.6166374
42.01714246,-87.6667818
41.71767634,-87.59585601
41.87439817,-87.65022401
41.96684489,-87.87744391
41.80117551,-87.74543153
41.78634514,-87.77792604
41.65847642,-87.54471749
41.81231363,-87.59547207
41.65613798,-87.53989375
41.97381088,-87.83989495
41.9281651,-87.63502848
41.73079458,-87.64273523
41.71594219,-87.63093911
41.76395583,-87.56890937
41.68491004,-87.67462259
41.85106808,-87.62957288
41.77052608,-87.62506516
41.96513604,-87.67656808
41.94251711,-87.80443442
42.00362695,-87.68152558
41.7791936,-87.77398778
41.79301859,-87.74365051
41.69814601,-87.52461726
41.74506604,-87.71316205
41.70045063,-87.6827105
41.91974303,-87.78288861
41.74013464,-87.59354355
41.96281754,-87.78199223
41.74690699,-87.58708594
41.71483206,-87.56100537
41.83669981,-87.67456558
41.6492336,-87.5447351
41.78755316,-87.70706185
41.96274182,-87.78566605
41.71337818,-87.67053391
41.77848165,-87.73771966
41.983594,-87.71621888
41.86336568,-87.63506588
41.99229109,-87.74832944
41.94018227,-87.82149722
41.72578254,-87.66674314
41.78147912,-87.72528094
41.79959659,-87.6193466
41.95850436,-87.77872415
41.91881438,-87.80425541
41.71883073,-87.64800603
41.97586893,-87.9025932
41.68812113,-87.63740719
41.74205683,-87.56487106
41.79212391,-87.7933182
41.84628892,-87.64244878
41.73650078,-87.6072479
41.99732158,-87.75763127
41.80770832,-87.73612855
41.78100288,-87.77527731
41.80276789,-87.63208955
41.727777,-87.64338666
41.7737319,-87.65191644
41.92022259,-87.80613609
41.97603054,-87.77453778
41.70613711,-87.52808407
41.96249777,-87.75166853
41.8723141,-87.67492332
41.92315205,-87.72795396
41.94526258,-87.67851075
41.87588718,-87.70481223
41.87771893,-87.7673351
41.78508143,-87.62545132
41.74586854,-87.67537768
41.98006921,-87.67451689
41.71864197,-87.65971095
41.82410884,-87.64595259
41.95104422,-87.67988161
41.74323075,-87.71328231
41.70878767,-87.60621943
41.79964615,-87.75883555
41.93745862,-87.77132054
41.98196076,-87.67657174
41.9730859,-87.79519393
42.00035343,-87.67820374
41.82078472,-87.63942851
41.69786294,-87.67840113
41.71089405,-87.57005477
41.81593015,-87.6592537
41.65478798,-87.54591149
41.78261993,-87.76923185
41.70070893,-87.63778781
41.71884719,-87.64800586
41.68360661,-87.68089968
41.98935893,-87.78761555
41.79522356,-87.78433676
41.6940414,-87.67718767
41.79268209,-87.59648569
41.67153583,-87.65509996
41.97279274,-87.72081696
41.99997509,-87.69482556
41.76532809,-87.60309981
41.86230692,-87.67034538
41.73569585,-87.72631751
41.95076442,-87.80523014
42.00714283,-87.70928013
41.75645823,-87.70870565
41.92642905,-87.77458866
41.72266509,-87.55908002
41.7084786,-87.61379655
41.90909755,-87.78909689
41.72031387,-87.64682911
41.94184009,-87.81788551
41.99846172,-87.79231299
41.74540246,-87.69739086
41.73275076,-87.67634323
41.69093157,-87.67374469
41.98151405,-87.76349286
41.78911401,-87.59640554
41.92629799,-87.79776277
41.71516232,-87.66020512
42.00535062,-87.70220766
41.7777632,-87.77668391
41.95959045,-87.74497036
41.69498525,-87.52823417
41.9053792,-87.64952281
41.9884172,-87.78578811
41.75850614,-87.68797035
41.71430445,-87.616376
41.81057955,-87.72735708
41.74376836,-87.69124728
41.92345121,-87.72796215
41.696247,-87.5246264
42.00206328,-87.67872335
41.67875604,-87.66020759
41.98697632,-87.77211374
41.96300692,-87.78199795
41.80915678,-87.726083
41.79388861,-87.75500343
41.88437984,-87.61440058
41.75890627,-87.67338262
41.7060397,-87.55496917
41.99073665,-87.67608427
41.69473282,-87.53769867
41.78775538,-87.6006636
41.81494327,-87.60980718
41.7911303,-87.71084072
41.68046926,-87.68079958
41.9430271,-87.74084414
41.78905794,-87.59965138
41.98603084,-87.81681563
41.78129782,-87.73994113
41.79933326,-87.75882734
41.69620803,-87.66362501
41.97450124,-87.80868587
41.97702768,-87.76081506
41.69998159,-87.69994779
41.71716659,-87.64552935
41.79690832,-87.67801347
41.7006631,-87.66191996
41.87101269,-87.67147071
41.75446727,-87.69350086
41.94760366,-87.82916843
41.72726225,-87.55508305
41.98893722,-87.71882672
41.71272179,-87.6858501
41.74677076,-87.72766067
41.77909021,-87.77643046
41.90971699,-87.79358835
41.7244415,-87.66974985
41.96336017,-87.77956081
41.69836757,-87.69640808
41.94224894,-87.81300828
41.7889568,-87.73038793
41.91437806,-87.69588152
41.98466558,-87.7891894
41.94724456,-87.7618793
41.92804715,-87.80272388
41.94475141,-87.78753664
41.65183318,-87.61430289
41.70244317,-87.65242063
41.79519521,-87.7916605
41.8340718,-87.67235049
41.9999777,-87.67776244
41.87383015,-87.66421568
42.00554223,-87.82051743
41.7978193,-87.71716459
42.01100247,-87.78188908
41.9752264,-87.6867064
41.99061444,-87.77422264
41.8462156,-87.64853467
41.74682575,-87.58936985
41.71436968,-87.61759493
41.75943331,-87.6653321
41.79651187,-87.74041325
41.97390084,-87.72328864
41.75412027,-87.62144873
41.77604201,-87.74464926
41.83047468,-87.71687721
41.9068298,-87.64383159
41.71105426,-87.55183589
41.97461433,-87.68668685
41.74457058,-87.62686388
41.95261213,-87.8138394
41.98790891,-87.91703396
41.72415115,-87.6566679
41.73287225,-87.57197085
41.7245295,-87.55112679
41.76010723,-87.69901968
41.87842287,-87.66921676
41.9134391,-87.79612513
41.75267808,-87.72328798
41.96454287,-87.73313652
41.93713821,-87.81037783
41.97853598,-87.81005397
41.95727695,-87.79763949
41.72504739,-87.61664488
41.79032915,-87.73042641
41.68412854,-87.53766825
41.72438163,-87.63600499
41.82667961,-87.64356223
41.95624871,-87.71788718
41.80464912,-87.7357315
41.99726623,-87.79720124
41.73740507,-87.71899549
41.88294954,-87.72442999
41.97773742,-87.79873686
41.97274602,-87.80592382
41.93836765,-87.83003141
41.96581546,-87.73090366
41.69652473,-87.53649022
41.98526612,-87.78162203
41.71928081,-87.62359523
41.79536441,-87.5992384
41.75203331,-87.73902335
41.97236251,-87.71836459
41.99671735,-87.69229401
41.70083617,-87.63659266
41.73255301,-87.66868084
41.92724195,-87.6605857
41.80355399,-87.73570133
41.82413296,-87.67633441
41.81968428,-87.64582015
41.74275969,-87.68608706
41.95867028,-87.76606415
41.70356815,-87.69890187
42.00024268,-87.76726967
41.79980192,-87.7478353
41.86847133,-87.70817081
41.68577358,-87.60057706
41.96538201,-87.73145194
41.7917018,-87.64873385
41.781622,-87.7326162
41.95048207,-87.73534546
41.78610197,-87.59062463
41.74563915,-87.70349345
41.96322099,-87.78200346
41.98443342,-87.76395233
41.69316528,-87.52581836
41.98473754,-87.78931752
42.01643606,-87.70752595
41.71292129,-87.68181928
41.7091516,-87.53890526
41.81942179,-87.70441452
41.73552652,-87.73116638
41.7377433,-87.73367015
41.97987655,-87.71486456
41.74914589,-87.58828399
41.71295194,-87.55974232
41.81430087,-87.74211639
42.01232925,-87.81516047
41.70804263,-87.65259593
41.69733594,-87.6612735
41.79897313,-87.78566905
41.81934012,-87.65069208
41.7957917,-87.76850025
41.65836083,-87.53988476
41.91150521,-87.80219593
41.70276856,-87.63665603
41.70276817,-87.55735961
41.99030551,-87.71556183
41.98701558,-87.78765763
41.98721101,-87.74072888
41.76589003,-87.56430813
41.72288384,-87.61780082
41.94187156,-87.69919149
41.69846284,-87.54134371
41.70097787,-87.64507937
41.72606702,-87.63969403
41.88759389,-87.70027211
41.93775798,-87.82556691
41.70136599,-87.70117192
41.69691803,-87.66679596
41.83416518,-87.66666553
41.7901183,-87.64505075
41.94187264,-87.69889008
41.96273862,-87.77587832
41.83930441,-87.68522887
41.95550728,-87.77074656
41.70745275,-87.66713761
41.72404724,-87.65301313
41.68493288,-87.71071955
41.8693457,-87.64695145
41.70528353,-87.66551205
42.01813355,-87.68652581
41.9710832,-87.7746325
41.94208385,-87.80689334
41.85269384,-87.64287537
41.69274461,-87.68856588
41.68778157,-87.54009815
41.91264753,-87.74278582
41.79372313,-87.75866842
41.99972948,-87.79230225
41.73857985,-87.66921227
41.65904099,-87.63406087
41.76697029,-87.72637103
41.66732979,-87.59557079
41.81579558,-87.67389209
41.69426378,-87.69969998
41.73767021,-87.73123795
41.74128021,-87.61141885
41.79740605,-87.7770824
41.91722101,-87.64363524
41.89017421,-87.72945171
41.80328561,-87.60157967
41.79516966,-87.7880008
41.70177345,-87.71096359
41.65915819,-87.606939
41.67849525,-87.67727972
41.75962454,-87.60295923
41.89072428,-87.6425284
41.95083352,-87.83543657
41.70832643,-87.61623367
41.7704108,-87.72621029
41.7897502,-87.78293135
42.01115455,-87.68497013
41.97084291,-87.77827514
41.71927565,-87.59832851
42.01158092,-87.81170767
41.78677232,-87.74574281
41.79955957,-87.76128254
41.80276789,-87.63208955
41.95858391,-87.68495917
41.9601489,-87.78978408
41.99300412,-87.78034864
41.7872693,-87.59290656
41.69426378,-87.69969998
41.79366904,-87.75499807
41.77059216,-87.74204136
41.69328451,-87.66726552
41.76164028,-87.69784267
41.69859327,-87.52577975
41.67374501,-87.62373333
41.97530293,-87.89949315
41.75288642,-87.70491419
41.73189232,-87.61718428
41.72165175,-87.56470031
41.94407179,-87.71263401
41.68878828,-87.69711766
41.9446119,-87.78994548
41.92971987,-87.78321444
41.98042593,-87.66125824
41.69433168,-87.70708091
41.67503345,-87.65765481
41.67867964,-87.65654411
41.70364651,-87.67669819
41.79335733,-87.58757784
41.94956346,-87.82801708
41.97631829,-87.79513362
41.71494461,-87.56101135
41.79536441,-87.5992384
41.99998378,-87.79972797
41.7796576,-87.59305279
41.78052911,-87.78747957
41.94746659,-87.8132048
41.70495858,-87.61614292
41.76540657,-87.69655555
41.79374315,-87.75500107
41.95145317,-87.67989214
41.9945469,-87.70926341
41.69807442,-87.6571061
41.99719628,-87.72742193
41.71182569,-87.61145185
41.93386306,-87.77119407
41.7044932,-87.6136945
41.99822252,-87.65760183
41.74406678,-87.67177206
41.70230419,-87.67904451
41.98698947,-87.84074586
41.97896179,-87.74980488
41.79119932,-87.68123258
41.79495035,-87.59330223
41.98169503,-87.76957822
41.98375277,-87.77680582
41.79160703,-87.78788798
41.75099348,-87.74066741
41.93763242,-87.7737558
41.98210158,-87.770781
41.80208941,-87.68670798
41.98253418,-87.66372605
41.7339356,-87.66574657
41.79158643,-87.77446678
41.69453205,-87.53407626
41.71142644,-87.67330447
41.85384646,-87.68867926
41.72601391,-87.64455214
41.77590793,-87.74098801
41.9999943,-87.69482537
41.96328003,-87.73990278
41.95796365,-87.66815623
41.98354745,-87.81319444
41.78120663,-87.73138082
41.74117152,-87.61949953
41.84638414,-87.65241958
42.00096942,-87.79279209
41.91718901,-87.64241942
41.749205,-87.73816992
41.71576664,-87.60062839
41.81450013,-87.60180052
41.77899687,-87.78498113
41.95092107,-87.83664167
41.79457136,-87.72565228
41.97447823,-87.77698586
41.97520358,-87.75932728
41.94225242,-87.7970669
41.81967157,-87.70442308
41.78453866,-87.77663997
41.97685177,-87.82301678
41.9152076,-87.73794546
41.65835315,-87.55319429
41.78865763,-87.73037973
41.70295236,-87.66294348
41.94478983,-87.78753631
41.78610197,-87.59062463
41.69501059,-87.64489401
42.00925828,-87.70922266
41.70636395,-87.6620694
41.70268698,-87.68703839
41.79353291,-87.7964968
41.79812505,-87.73187898
41.72465581,-87.53794502
41.82087002,-87.7282873
41.680293,-87.65416605
41.77875149,-87.78130591
41.87716144,-87.71970042
42.00082147,-87.65763688
41.68040279,-87.65416856
41.65360099,-87.61833395
41.922589,-87.66079993
41.79811485,-87.70736611
41.7288155,-87.57187222
41.99114577,-87.67708428
41.94224894,-87.81300828
41.85169531,-87.6429375
42.00465301,-87.65821445
41.83007731,-87.6049365
41.8298384,-87.65930228
41.98752216,-87.71389674
41.66466247,-87.63785383
41.9262539,-87.7965468
41.97979674,-87.79021651
41.76172609,-87.70395927
41.71149652,-87.67451604
41.97446962,-87.77577604
41.71758847,-87.61403192
41.79882186,-87.78444908
41.73942115,-87.57129259
41.94031279,-87.81147662
41.82310396,-87.6753947
41.7423446,-87.71180682
41.84999027,-87.64645736
41.97018155,-87.83955156
41.88992845,-87.66431213
41.9245883,-87.63305011
41.93523215,-87.7870555
41.97245583,-87.71836736
41.73990883,-87.57698448
41.98859444,-87.69621936
41.9417107,-87.80214013
41.98718941,-87.80427447
41.77731755,-87.80018096
41.74135454,-87.6255727
41.65424966,-87.61146939
41.68043633,-87.68079991
41.67138864,-87.65387534
41.74565692,-87.6681756
41.79651279,-87.7171221
41.71001928,-87.64534551
42.00687262,-87.76282876
41.69557983,-87.63643703
42.00800418,-87.66017327
41.66419583,-87.6378369
41.67310042,-87.65515308
41.86110533,-87.64981486
41.99247568,-87.81713874
41.77562867,-87.74218207
41.71137243,-87.64537869
41.78949371,-87.77924096
41.75524837,-87.59324906
41.71659656,-87.67951125
41.86110533,-87.64981486
42.00211831,-87.67874854
42.00445423,-87.66693265
42.01260628,-87.67629336
41.67345299,-87.66003957
41.71872723,-87.65974302
41.73755664,-87.61455659
41.84011522,-87.72199582
41.81494706,-87.59744476
41.74830981,-87.68143228
41.96888716,-87.73792022
41.77648232,-87.67748821
41.69011203,-87.63988637
41.97264496,-87.78551502
41.98741456,-87.7708225
41.95902003,-87.77697328
41.66052669,-87.55684593
41.92815338,-87.79782442
41.98452573,-87.7377966
41.76370039,-87.57011467
41.9648605,-87.74519765
41.91626147,-87.79934575
41.86677376,-87.6749765
41.99434516,-87.80224713
41.98951014,-87.79406246
41.94949887,-87.79978896
41.99288462,-87.71650068
41.71546157,-87.6188611
41.98295203,-87.7651572
41.80549363,-87.73086377
41.7738254,-87.74212897
41.66615747,-87.6282854
41.70418094,-87.67083711
41.87220541,-87.66654943
41.94920164,-87.82686565
41.73085589,-87.56097465
41.93159049,-87.65018373
41.78625811,-87.78036517
41.76392013,-87.56890613
42.0029967,-87.70131849
41.70440655,-87.65960687
41.72012759,-87.67072829
42.00068733,-87.80172716
41.79262008,-87.76810272
41.99285747,-87.78754888
41.9422024,-87.81912497
41.97131992,-87.70122355
41.7992697,-87.76981935
41.95030709,-87.70214437
41.7228776,-87.63960745
41.99405227,-87.7386017
41.70266825,-87.65242924
41.65686255,-87.54109611
41.99981082,-87.70936649
41.7134311,-87.64179305
41.70012624,-87.68019443
41.77646645,-87.73490801
41.74440265,-87.73293394
41.83640841,-87.66781285
41.9407453,-87.78360486
41.700287,-87.69760487
41.65476331,-87.54351498
41.7019962,-87.72075348
41.70542073,-87.7074384
41.80677207,-87.75046775
41.98703894,-87.79434447
41.78310966,-87.73266464
41.85597516,-87.62072774
41.95077754,-87.69937158
41.92812621,-87.76978552
41.65277844,-87.53625755
41.9927792,-87.72141626
41.74067052,-87.66157299
41.78531598,-87.76612087
41.72558416,-87.55529379
41.96475584,-87.77875818
41.69678494,-87.53286566
41.99719254,-87.73192851
41.80911873,-87.7052269
41.79787692,-87.71716404
41.72740988,-87.61220059
41.74235849,-87.54179753
41.83831825,-87.67540402
41.99109838,-87.72013018
41.84112104,-87.63782897
41.79931807,-87.76737638
41.92341554,-87.72796249
41.72717426,-87.57060942
41.69129508,-87.71851909
41.97811521,-87.78229426
41.69373865,-87.64604995
41.69488332,-87.53407557
41.70956815,-87.55243254
41.93386159,-87.78335526
41.68552733,-87.60284967
41.74820195,-87.68809188
41.78929377,-87.68250598
41.72024137,-87.55656702
41.96928827,-87.79527003
41.73874643,-87.73500185
41.97859084,-87.79520643
41.82446751,-87.67629063
41.97131923,-87.68534853
41.9819794,-87.7627053
41.73878627,-87.67407963
41.94498941,-87.8281451
41.77568356,-87.74218157
41.94494024,-87.68651629
41.73741132,-87.73001661
41.70405721,-87.53165854
41.70342366,-87.70007147
41.84404732,-87.68052741
41.96435432,-87.74925428
41.97192997,-87.80035566
41.98343979,-87.80167204
41.70948301,-87.71926141
41.99501566,-87.6922412
41.87109847,-87.69240148
41.94093344,-87.78737807
41.91142583,-87.80402251
41.95722688,-87.77447046
41.8048144,-87.74919076
41.96322099,-87.78200346
41.87830425,-87.62280409
41.69698055,-87.6388862
41.94535331,-87.74280388
41.7611156,-87.6183732
41.73859632,-87.6692121
41.75832908,-87.68674064
41.68781359,-87.64466687
41.93775798,-87.82556691
41.78523888,-87.76997156
42.0006803,-87.81458541
41.92828952,-87.7734369
41.67332819,-87.63093408
41.79969223,-87.71843761
41.70048235,-87.5389131
41.68242634,-87.68086401
41.83460646,-87.68284339
42.00071598,-87.81824208
41.7073756,-87.67278925
41.74814294,-87.73710968
41.79895362,-87.78445529
41.72717888,-87.66997445
41.9901289,-87.77821797
41.97840898,-87.76598463
41.97082189,-87.73056966
41.82031378,-87.6437076
41.73424917,-87.58396806
42.00456913,-87.76371028
41.9817801,-87.78775382
41.94917372,-87.82800178
41.98546128,-87.79206629
41.7740667,-87.72630413
41.70190761,-87.68024598
41.71884719,-87.64800586
41.97791574,-87.8010891
41.74441593,-87.69665674
41.96427292,-87.75540284
41.73158019,-87.64468685
41.7958663,-87.76972081
41.73280806,-87.57804599
41.95222671,-87.83968281
41.8705368,-87.76447224
41.6895901,-87.54010156
41.69731806,-87.64618394
41.78896045,-87.73528686
41.86929208,-87.69178803
41.7112002,-87.66360859
41.77826994,-87.75048394
41.68143627,-87.70611871
41.65907819,-87.64614414
41.93347863,-87.78821711
41.94054615,-87.78615006
41.86791505,-87.67731815
41.69643245,-87.69981784
41.70335994,-87.70245607
41.68778157,-87.54009815
41.96071829,-87.8826203
41.99349921,-87.78286788
41.71682876,-87.55513934
41.74646071,-87.61964616
41.91171352,-87.80036459
42.00469458,-87.8150863
41.82429991,-87.65967589
41.97262171,-87.78066472
41.69741442,-87.60609856
41.74176915,-87.59039557
41.79267743,-87.76526387
41.66440994,-87.62348084
41.83819004,-87.69995192
41.97341209,-87.83841602
42.00318311,-87.80917142
41.78761514,-87.784079
41.98990964,-87.80921779
41.78797959,-87.67533962
41.69653544,-87.52701016
41.73758062,-87.72880958
41.95630943,-87.78798215
41.83423715,-87.62060932
41.74373528,-87.73021758
41.69457048,-87.64609968
41.79958245,-87.75271507
41.80518421,-87.74798069
41.83720985,-87.70586237
41.93818936,-87.79379305
41.80697573,-87.73457282
42.00034847,-87.69239369
41.96682123,-87.68579124
41.97838074,-87.71482387
41.75368969,-87.68695945
41.79517882,-87.77336107
41.72271382,-87.64203053
41.65664593,-87.54471421
41.71345569,-87.64543339
41.71336195,-87.55624697
41.95258221,-87.81511162
41.74296616,-87.67127036
41.6941881,-87.61104496
41.97553925,-87.80167892
41.75472516,-87.68419303
41.97849953,-87.76598382
41.68942543,-87.54009992
41.95276705,-87.79504505
41.8340469,-87.7327794
41.77196174,-87.74207644
41.73780885,-87.68851103
41.97889582,-87.75466381
41.96200311,-87.67243077
41.97839957,-87.78782314
41.79559574,-87.78068465
41.99068773,-87.67904959
41.72227562,-87.5538355
41.99116701,-87.79862082
41.98716079,-87.79633705
41.74734327,-87.69255654
41.74250506,-87.67173679
41.96039185,-87.73701028
41.77315771,-87.7277461
41.94147004,-87.73957209
41.78802074,-87.70624693
41.87853814,-87.66921924
41.94438736,-87.64385346
41.70207968,-87.68397576
41.70207281,-87.68276007
41.86512765,-87.73737137
41.74023795,-87.67168311
41.96098867,-87.90892184
41.8140074,-87.62833167
41.81268861,-87.71018817
41.93702196,-87.78833027
41.79723508,-87.78317904
41.7362154,-87.6926122
41.79188485,-87.63176813
41.69804587,-87.67296162
41.9630506,-87.70253336
41.98382284,-87.70528551
41.78543842,-87.60442266
41.71940819,-87.63588294
41.79798963,-87.73432274
41.69857756,-87.71987415
41.70276751,-87.55563849
41.99596067,-87.71902403
41.80688188,-87.75047409
41.97979469,-87.76596129
41.9355385,-87.79439241
41.94366936,-87.7371551
41.73597764,-87.72511311
41.64502862,-87.61497126
41.78562442,-87.59146615
41.96330333,-87.78200642
41.95648151,-87.6848996
41.95193503,-87.79085381
41.7953542,-87.80160843
41.96111505,-87.77948833
41.7677133,-87.72416462
41.95287979,-87.7104347
41.78027656,-87.68114894
41.7252863,-87.56445185
41.69453429,-87.68863222
41.79001999,-87.7768419
41.90837012,-87.64213981
41.80557652,-87.62557787
41.9865867,-87.71803644
41.88656966,-87.69322742
41.76044528,-87.68924476
41.91724268,-87.66304958
41.72711996,-87.67739704
41.9960485,-87.71902686
41.69250537,-87.7118914
41.95680356,-87.73406577
41.71715982,-87.62855968
41.69962477,-87.68809802
41.97843301,-87.79024648
41.79151761,-87.79277324
41.9259332,-87.79898215
41.71644825,-87.67708434
41.74782077,-87.73058977
41.9563049,-87.7881844
41.87859428,-87.7746053
41.93490289,-87.67942529
41.79908864,-87.76371093
41.7419359,-87.6753702
41.75642686,-87.71917696
41.94783479,-87.82681398
41.7335637,-87.63503372
41.68231433,-87.70861419
41.93310591,-87.80535378
41.94677911,-87.68510086
41.94203764,-87.826507
41.82130821,-87.62315573
41.98111921,-87.75260612
41.76029232,-87.73243032
41.85016849,-87.68905019
41.80235645,-87.67910226
41.69634348,-87.61559786
41.72233678,-87.67120744
41.77360291,-87.65191414
41.7411569,-87.67018603
41.6584706,-87.53988342
41.97689498,-87.7622726
41.97272297,-87.76265922
41.6789579,-87.66140618
41.74120374,-87.72892949
41.98358889,-87.77923475
41.83240545,-87.65344473
41.65462371,-87.54837616
41.77600004,-87.75257953
41.72417036,-87.6566677
41.77873737,-87.78008149
41.77490962,-87.67744924
41.79725598,-87.64045253
41.82310396,-87.6753947
41.99664893,-87.74834103
41.72237078,-87.65029082
41.91498644,-87.7925299
41.91986604,-87.80498527
41.9332887,-87.66975778
41.79936144,-87.76615473
41.75450141,-87.68296387
41.70066502,-87.64142451
41.8335829,-87.65347263
41.73947734,-87.62422295
41.79501596,-87.69627722
41.95065263,-87.72913486
41.70512236,-87.66705913
41.99954183,-87.81466824
41.65783968,-87.54351033
41.73935254,-87.612983
41.71088681,-87.72107561
41.93758883,-87.8339261
41.80112177,-87.64166886
41.7903191,-87.73532923
41.98931171,-87.82268186
41.72735698,-87.57791202
41.69467517,-87.53769572
41.79690832,-87.67801347
41.80824505,-87.65766167
41.74092099,-87.65469277
41.79095375,-87.60129457
42.00018235,-87.70704142
42.00884903,-87.90707319
42.01552534,-87.70759008
41.91348047,-87.79734455
41.95654428,-87.66427393
41.98926536,-87.67314568
41.77251934,-87.73845302
41.94285777,-87.78866653
41.69546303,-87.53377547
41.99071404,-87.67740874
41.9843477,-87.822122
41.78948653,-87.73197441
41.73940747,-87.62268482
41.71827834,-87.59344996
41.72482094,-87.61906146
41.71905091,-87.62860129
41.70804987,-87.56783246
41.81409427,-87.74090041
41.86720445,-87.7325169
41.71785254,-87.6006633
41.98497107,-87.7767805
41.71195747,-87.62602346
41.80524472,-87.72840867
41.73082955,-87.57556695
41.9522094,-87.83000708
41.79184429,-87.76715976
41.97410922,-87.73683085
41.97043713,-87.68805659
41.83457039,-87.72794913
41.95936754,-87.79576895
41.96315472,-87.78077596
41.98676868,-87.76394256
41.77477945,-87.79204494
41.97270579,-87.73555685
41.67382322,-87.6333555
41.69938008,-87.66308677
41.71862827,-87.56112841
42.01450955,-87.69258639
41.64583589,-87.61460008
41.83675212,-87.69500845
